,time,lon,lat,sm,geometry,index_right,class_sm,u_sm,class_usm
242640,2023-01-01,0.125,47.875,79.84147,POINT (0.125 47.875),0,Très humide,,Nan
242641,2023-01-01,0.375,47.875,80.781876,POINT (0.375 47.875),0,Très humide,,Nan
242642,2023-01-01,0.625,47.875,80.65549,POINT (0.625 47.875),0,Très humide,,Nan
242643,2023-01-01,0.875,47.875,81.28008,POINT (0.875 47.875),0,Très humide,,Nan
242644,2023-01-01,1.125,47.875,83.73788,POINT (1.125 47.875),0,Très humide,,Nan
242645,2023-01-01,1.375,47.875,85.18792,POINT (1.375 47.875),0,Très humide,,Nan
242646,2023-01-01,1.625,47.875,84.223,POINT (1.625 47.875),0,Très humide,,Nan
242647,2023-01-01,1.875,47.875,83.60571,POINT (1.875 47.875),0,Très humide,,Nan
242648,2023-01-01,2.125,47.875,81.513084,POINT (2.125 47.875),0,Très humide,,Nan
242649,2023-01-01,2.375,47.875,79.18116,POINT (2.375 47.875),0,Très humide,,Nan
242650,2023-01-01,2.625,47.875,80.985985,POINT (2.625 47.875),0,Très humide,,Nan
242651,2023-01-01,2.875,47.875,82.277054,POINT (2.875 47.875),0,Très humide,,Nan
242652,2023-01-01,3.125,47.875,81.92469,POINT (3.125 47.875),0,Très humide,,Nan
242653,2023-01-01,3.375,47.875,82.30055,POINT (3.375 47.875),0,Très humide,,Nan
242654,2023-01-01,3.625,47.875,82.39202,POINT (3.625 47.875),0,Très humide,,Nan
242655,2023-01-01,3.875,47.875,81.35842,POINT (3.875 47.875),0,Très humide,,Nan
242656,2023-01-01,4.125,47.875,81.01574,POINT (4.125 47.875),0,Très humide,,Nan
242657,2023-01-01,4.375,47.875,79.34135,POINT (4.375 47.875),0,Très humide,,Nan
242658,2023-01-01,4.625,47.875,77.34549,POINT (4.625 47.875),0,Très humide,,Nan
242659,2023-01-01,4.875,47.875,77.19659,POINT (4.875 47.875),0,Très humide,,Nan
242660,2023-01-01,5.125,47.875,75.83363,POINT (5.125 47.875),0,Très humide,,Nan
242661,2023-01-01,5.375,47.875,73.22198,POINT (5.375 47.875),0,Modèrement humide,,Nan
242662,2023-01-01,5.625,47.875,73.18162,POINT (5.625 47.875),0,Modèrement humide,,Nan
242663,2023-01-01,5.875,47.875,72.190315,POINT (5.875 47.875),0,Modèrement humide,,Nan
242664,2023-01-01,6.125,47.875,72.16838,POINT (6.125 47.875),0,Modèrement humide,,Nan
242665,2023-01-01,6.375,47.875,71.102585,POINT (6.375 47.875),0,Modèrement humide,,Nan
242666,2023-01-01,6.625,47.875,70.91782,POINT (6.625 47.875),0,Modèrement humide,,Nan
242667,2023-01-01,6.875,47.875,71.43047,POINT (6.875 47.875),0,Modèrement humide,,Nan
242668,2023-01-01,7.125,47.875,73.18701,POINT (7.125 47.875),0,Modèrement humide,,Nan
242669,2023-01-01,7.375,47.875,73.39597,POINT (7.375 47.875),0,Modèrement humide,,Nan
244067,2023-01-01,-3.125,47.625,72.64068,POINT (-3.125 47.625),0,Modèrement humide,,Nan
244068,2023-01-01,-2.875,47.625,75.604294,POINT (-2.875 47.625),0,Très humide,,Nan
244069,2023-01-01,-2.625,47.625,79.676056,POINT (-2.625 47.625),0,Très humide,,Nan
244070,2023-01-01,-2.375,47.625,82.4081,POINT (-2.375 47.625),0,Très humide,,Nan
244071,2023-01-01,-2.125,47.625,84.54374,POINT (-2.125 47.625),0,Très humide,,Nan
244072,2023-01-01,-1.875,47.625,85.14645,POINT (-1.875 47.625),0,Très humide,,Nan
244073,2023-01-01,-1.625,47.625,84.87348,POINT (-1.625 47.625),0,Très humide,,Nan
244074,2023-01-01,-1.375,47.625,82.848305,POINT (-1.375 47.625),0,Très humide,,Nan
244075,2023-01-01,-1.125,47.625,82.27926,POINT (-1.125 47.625),0,Très humide,,Nan
244076,2023-01-01,-0.875,47.625,82.684975,POINT (-0.875 47.625),0,Très humide,,Nan
244077,2023-01-01,-0.625,47.625,83.01434,POINT (-0.625 47.625),0,Très humide,,Nan
244078,2023-01-01,-0.375,47.625,81.72225,POINT (-0.375 47.625),0,Très humide,,Nan
244079,2023-01-01,-0.125,47.625,77.453064,POINT (-0.125 47.625),0,Très humide,,Nan
244080,2023-01-01,0.125,47.625,73.78351,POINT (0.125 47.625),0,Modèrement humide,,Nan
244081,2023-01-01,0.375,47.625,75.35266,POINT (0.375 47.625),0,Très humide,,Nan
244082,2023-01-01,0.625,47.625,79.570404,POINT (0.625 47.625),0,Très humide,,Nan
244083,2023-01-01,0.875,47.625,80.61737,POINT (0.875 47.625),0,Très humide,,Nan
244084,2023-01-01,1.125,47.625,81.81097,POINT (1.125 47.625),0,Très humide,,Nan
244085,2023-01-01,1.375,47.625,82.715866,POINT (1.375 47.625),0,Très humide,,Nan
244086,2023-01-01,1.625,47.625,78.56336,POINT (1.625 47.625),0,Très humide,,Nan
244087,2023-01-01,1.875,47.625,77.5117,POINT (1.875 47.625),0,Très humide,,Nan
244088,2023-01-01,2.125,47.625,77.59653,POINT (2.125 47.625),0,Très humide,,Nan
244089,2023-01-01,2.375,47.625,78.182945,POINT (2.375 47.625),0,Très humide,,Nan
244090,2023-01-01,2.625,47.625,80.75175,POINT (2.625 47.625),0,Très humide,,Nan
244091,2023-01-01,2.875,47.625,81.13804,POINT (2.875 47.625),0,Très humide,,Nan
244092,2023-01-01,3.125,47.625,79.935326,POINT (3.125 47.625),0,Très humide,,Nan
244093,2023-01-01,3.375,47.625,80.11651,POINT (3.375 47.625),0,Très humide,,Nan
244094,2023-01-01,3.625,47.625,80.51757,POINT (3.625 47.625),0,Très humide,,Nan
244095,2023-01-01,3.875,47.625,78.90478,POINT (3.875 47.625),0,Très humide,,Nan
244096,2023-01-01,4.125,47.625,78.570076,POINT (4.125 47.625),0,Très humide,,Nan
244097,2023-01-01,4.375,47.625,77.27861,POINT (4.375 47.625),0,Très humide,,Nan
244098,2023-01-01,4.625,47.625,73.53354,POINT (4.625 47.625),0,Modèrement humide,,Nan
244099,2023-01-01,4.875,47.625,73.284325,POINT (4.875 47.625),0,Modèrement humide,,Nan
244100,2023-01-01,5.125,47.625,72.97181,POINT (5.125 47.625),0,Modèrement humide,,Nan
244101,2023-01-01,5.375,47.625,72.29049,POINT (5.375 47.625),0,Modèrement humide,,Nan
244102,2023-01-01,5.625,47.625,72.30634,POINT (5.625 47.625),0,Modèrement humide,,Nan
244103,2023-01-01,5.875,47.625,71.369576,POINT (5.875 47.625),0,Modèrement humide,,Nan
244104,2023-01-01,6.125,47.625,69.88997,POINT (6.125 47.625),0,Modèrement humide,,Nan
244105,2023-01-01,6.375,47.625,69.75586,POINT (6.375 47.625),0,Modèrement humide,,Nan
244106,2023-01-01,6.625,47.625,75.15917,POINT (6.625 47.625),0,Très humide,,Nan
244107,2023-01-01,6.875,47.625,76.84582,POINT (6.875 47.625),0,Très humide,,Nan
244108,2023-01-01,7.125,47.625,74.97039,POINT (7.125 47.625),0,Modèrement humide,,Nan
244109,2023-01-01,7.375,47.625,79.33667,POINT (7.375 47.625),0,Très humide,,Nan
245510,2023-01-01,-2.375,47.375,73.784,POINT (-2.375 47.375),0,Modèrement humide,,Nan
245511,2023-01-01,-2.125,47.375,80.51995,POINT (-2.125 47.375),0,Très humide,,Nan
245512,2023-01-01,-1.875,47.375,84.345024,POINT (-1.875 47.375),0,Très humide,,Nan
245513,2023-01-01,-1.625,47.375,87.45116,POINT (-1.625 47.375),0,Très humide,,Nan
245514,2023-01-01,-1.375,47.375,84.15771,POINT (-1.375 47.375),0,Très humide,,Nan
245515,2023-01-01,-1.125,47.375,82.25616,POINT (-1.125 47.375),0,Très humide,,Nan
245516,2023-01-01,-0.875,47.375,83.64865,POINT (-0.875 47.375),0,Très humide,,Nan
245517,2023-01-01,-0.625,47.375,85.51328,POINT (-0.625 47.375),0,Très humide,,Nan
245518,2023-01-01,-0.375,47.375,83.975006,POINT (-0.375 47.375),0,Très humide,,Nan
245519,2023-01-01,-0.125,47.375,79.18898,POINT (-0.125 47.375),0,Très humide,,Nan
245520,2023-01-01,0.125,47.375,74.73795,POINT (0.125 47.375),0,Modèrement humide,,Nan
245521,2023-01-01,0.375,47.375,75.75412,POINT (0.375 47.375),0,Très humide,,Nan
245522,2023-01-01,0.625,47.375,81.113464,POINT (0.625 47.375),0,Très humide,,Nan
245523,2023-01-01,0.875,47.375,81.12155,POINT (0.875 47.375),0,Très humide,,Nan
245524,2023-01-01,1.125,47.375,78.45047,POINT (1.125 47.375),0,Très humide,,Nan
245525,2023-01-01,1.375,47.375,77.11101,POINT (1.375 47.375),0,Très humide,,Nan
245526,2023-01-01,1.625,47.375,77.336754,POINT (1.625 47.375),0,Très humide,,Nan
245527,2023-01-01,1.875,47.375,78.3977,POINT (1.875 47.375),0,Très humide,,Nan
245528,2023-01-01,2.125,47.375,80.092995,POINT (2.125 47.375),0,Très humide,,Nan
245529,2023-01-01,2.375,47.375,79.81665,POINT (2.375 47.375),0,Très humide,,Nan
245530,2023-01-01,2.625,47.375,80.231064,POINT (2.625 47.375),0,Très humide,,Nan
245531,2023-01-01,2.875,47.375,80.566086,POINT (2.875 47.375),0,Très humide,,Nan
245532,2023-01-01,3.125,47.375,81.58014,POINT (3.125 47.375),0,Très humide,,Nan
245533,2023-01-01,3.375,47.375,80.58997,POINT (3.375 47.375),0,Très humide,,Nan
245534,2023-01-01,3.625,47.375,77.80387,POINT (3.625 47.375),0,Très humide,,Nan
245535,2023-01-01,3.875,47.375,74.84389,POINT (3.875 47.375),0,Modèrement humide,,Nan
245536,2023-01-01,4.125,47.375,73.75047,POINT (4.125 47.375),0,Modèrement humide,,Nan
245537,2023-01-01,4.375,47.375,70.38218,POINT (4.375 47.375),0,Modèrement humide,,Nan
245538,2023-01-01,4.625,47.375,68.7722,POINT (4.625 47.375),0,Modèrement humide,,Nan
245539,2023-01-01,4.875,47.375,74.22423,POINT (4.875 47.375),0,Modèrement humide,,Nan
245540,2023-01-01,5.125,47.375,76.13552,POINT (5.125 47.375),0,Très humide,,Nan
245541,2023-01-01,5.375,47.375,74.15193,POINT (5.375 47.375),0,Modèrement humide,,Nan
245542,2023-01-01,5.625,47.375,71.8037,POINT (5.625 47.375),0,Modèrement humide,,Nan
245543,2023-01-01,5.875,47.375,71.76411,POINT (5.875 47.375),0,Modèrement humide,,Nan
245544,2023-01-01,6.125,47.375,70.99531,POINT (6.125 47.375),0,Modèrement humide,,Nan
245545,2023-01-01,6.375,47.375,69.8484,POINT (6.375 47.375),0,Modèrement humide,,Nan
245546,2023-01-01,6.625,47.375,70.300995,POINT (6.625 47.375),0,Modèrement humide,,Nan
245547,2023-01-01,6.875,47.375,70.00113,POINT (6.875 47.375),0,Modèrement humide,,Nan
246951,2023-01-01,-2.125,47.125,69.71717,POINT (-2.125 47.125),0,Modèrement humide,,Nan
246952,2023-01-01,-1.875,47.125,77.44582,POINT (-1.875 47.125),0,Très humide,,Nan
246953,2023-01-01,-1.625,47.125,84.736885,POINT (-1.625 47.125),0,Très humide,,Nan
246954,2023-01-01,-1.375,47.125,84.255165,POINT (-1.375 47.125),0,Très humide,,Nan
246955,2023-01-01,-1.125,47.125,83.33328,POINT (-1.125 47.125),0,Très humide,,Nan
246956,2023-01-01,-0.875,47.125,83.79303,POINT (-0.875 47.125),0,Très humide,,Nan
246957,2023-01-01,-0.625,47.125,81.118324,POINT (-0.625 47.125),0,Très humide,,Nan
246958,2023-01-01,-0.375,47.125,79.85481,POINT (-0.375 47.125),0,Très humide,,Nan
246959,2023-01-01,-0.125,47.125,78.60142,POINT (-0.125 47.125),0,Très humide,,Nan
246960,2023-01-01,0.125,47.125,76.5651,POINT (0.125 47.125),0,Très humide,,Nan
246961,2023-01-01,0.375,47.125,74.27009,POINT (0.375 47.125),0,Modèrement humide,,Nan
246962,2023-01-01,0.625,47.125,74.997665,POINT (0.625 47.125),0,Modèrement humide,,Nan
246963,2023-01-01,0.875,47.125,76.37127,POINT (0.875 47.125),0,Très humide,,Nan
246964,2023-01-01,1.125,47.125,77.25715,POINT (1.125 47.125),0,Très humide,,Nan
246965,2023-01-01,1.375,47.125,78.85345,POINT (1.375 47.125),0,Très humide,,Nan
246966,2023-01-01,1.625,47.125,79.63768,POINT (1.625 47.125),0,Très humide,,Nan
246967,2023-01-01,1.875,47.125,79.8303,POINT (1.875 47.125),0,Très humide,,Nan
246968,2023-01-01,2.125,47.125,82.37659,POINT (2.125 47.125),0,Très humide,,Nan
246969,2023-01-01,2.375,47.125,84.375015,POINT (2.375 47.125),0,Très humide,,Nan
246970,2023-01-01,2.625,47.125,82.70338,POINT (2.625 47.125),0,Très humide,,Nan
246971,2023-01-01,2.875,47.125,81.57731,POINT (2.875 47.125),0,Très humide,,Nan
246972,2023-01-01,3.125,47.125,83.55627,POINT (3.125 47.125),0,Très humide,,Nan
246973,2023-01-01,3.375,47.125,79.730515,POINT (3.375 47.125),0,Très humide,,Nan
246974,2023-01-01,3.625,47.125,75.60793,POINT (3.625 47.125),0,Très humide,,Nan
246975,2023-01-01,3.875,47.125,74.293724,POINT (3.875 47.125),0,Modèrement humide,,Nan
246976,2023-01-01,4.125,47.125,78.901306,POINT (4.125 47.125),0,Très humide,,Nan
246977,2023-01-01,4.375,47.125,70.17123,POINT (4.375 47.125),0,Modèrement humide,,Nan
246978,2023-01-01,4.625,47.125,69.24501,POINT (4.625 47.125),0,Modèrement humide,,Nan
246979,2023-01-01,4.875,47.125,73.50711,POINT (4.875 47.125),0,Modèrement humide,,Nan
246980,2023-01-01,5.125,47.125,73.63215,POINT (5.125 47.125),0,Modèrement humide,,Nan
246981,2023-01-01,5.375,47.125,72.28573,POINT (5.375 47.125),0,Modèrement humide,,Nan
246982,2023-01-01,5.625,47.125,71.705986,POINT (5.625 47.125),0,Modèrement humide,,Nan
246983,2023-01-01,5.875,47.125,72.069305,POINT (5.875 47.125),0,Modèrement humide,,Nan
246984,2023-01-01,6.125,47.125,72.08711,POINT (6.125 47.125),0,Modèrement humide,,Nan
246985,2023-01-01,6.375,47.125,75.65162,POINT (6.375 47.125),0,Très humide,,Nan
246986,2023-01-01,6.625,47.125,74.55874,POINT (6.625 47.125),0,Modèrement humide,,Nan
248391,2023-01-01,-2.125,46.875,65.35505,POINT (-2.125 46.875),0,Modèrement humide,,Nan
248392,2023-01-01,-1.875,46.875,71.094345,POINT (-1.875 46.875),0,Modèrement humide,,Nan
248393,2023-01-01,-1.625,46.875,78.49248,POINT (-1.625 46.875),0,Très humide,,Nan
248394,2023-01-01,-1.375,46.875,83.496605,POINT (-1.375 46.875),0,Très humide,,Nan
248395,2023-01-01,-1.125,46.875,84.19456,POINT (-1.125 46.875),0,Très humide,,Nan
248396,2023-01-01,-0.875,46.875,84.12739,POINT (-0.875 46.875),0,Très humide,,Nan
248397,2023-01-01,-0.625,46.875,81.159225,POINT (-0.625 46.875),0,Très humide,,Nan
248398,2023-01-01,-0.375,46.875,78.46152,POINT (-0.375 46.875),0,Très humide,,Nan
248399,2023-01-01,-0.125,46.875,77.399704,POINT (-0.125 46.875),0,Très humide,,Nan
248400,2023-01-01,0.125,46.875,75.74781,POINT (0.125 46.875),0,Très humide,,Nan
248401,2023-01-01,0.375,46.875,75.25011,POINT (0.375 46.875),0,Très humide,,Nan
248402,2023-01-01,0.625,46.875,75.56979,POINT (0.625 46.875),0,Très humide,,Nan
248403,2023-01-01,0.875,46.875,76.282845,POINT (0.875 46.875),0,Très humide,,Nan
248404,2023-01-01,1.125,46.875,76.67535,POINT (1.125 46.875),0,Très humide,,Nan
248405,2023-01-01,1.375,46.875,79.149376,POINT (1.375 46.875),0,Très humide,,Nan
248406,2023-01-01,1.625,46.875,81.3292,POINT (1.625 46.875),0,Très humide,,Nan
248407,2023-01-01,1.875,46.875,81.632454,POINT (1.875 46.875),0,Très humide,,Nan
248408,2023-01-01,2.125,46.875,81.73634,POINT (2.125 46.875),0,Très humide,,Nan
248409,2023-01-01,2.375,46.875,82.092285,POINT (2.375 46.875),0,Très humide,,Nan
248410,2023-01-01,2.625,46.875,79.32705,POINT (2.625 46.875),0,Très humide,,Nan
248411,2023-01-01,2.875,46.875,77.56139,POINT (2.875 46.875),0,Très humide,,Nan
248412,2023-01-01,3.125,46.875,79.155655,POINT (3.125 46.875),0,Très humide,,Nan
248413,2023-01-01,3.375,46.875,79.82457,POINT (3.375 46.875),0,Très humide,,Nan
248414,2023-01-01,3.625,46.875,76.839714,POINT (3.625 46.875),0,Très humide,,Nan
248415,2023-01-01,3.875,46.875,74.381905,POINT (3.875 46.875),0,Modèrement humide,,Nan
248416,2023-01-01,4.125,46.875,74.25061,POINT (4.125 46.875),0,Modèrement humide,,Nan
248417,2023-01-01,4.375,46.875,74.24433,POINT (4.375 46.875),0,Modèrement humide,,Nan
248418,2023-01-01,4.625,46.875,73.55827,POINT (4.625 46.875),0,Modèrement humide,,Nan
248419,2023-01-01,4.875,46.875,75.26811,POINT (4.875 46.875),0,Très humide,,Nan
248420,2023-01-01,5.125,46.875,72.53536,POINT (5.125 46.875),0,Modèrement humide,,Nan
248421,2023-01-01,5.375,46.875,70.84511,POINT (5.375 46.875),0,Modèrement humide,,Nan
248422,2023-01-01,5.625,46.875,69.657616,POINT (5.625 46.875),0,Modèrement humide,,Nan
248423,2023-01-01,5.875,46.875,70.37073,POINT (5.875 46.875),0,Modèrement humide,,Nan
248424,2023-01-01,6.125,46.875,74.068954,POINT (6.125 46.875),0,Modèrement humide,,Nan
248425,2023-01-01,6.375,46.875,77.44021,POINT (6.375 46.875),0,Très humide,,Nan
249833,2023-01-01,-1.625,46.625,77.024826,POINT (-1.625 46.625),0,Très humide,,Nan
249834,2023-01-01,-1.375,46.625,81.3199,POINT (-1.375 46.625),0,Très humide,,Nan
249835,2023-01-01,-1.125,46.625,82.16459,POINT (-1.125 46.625),0,Très humide,,Nan
249836,2023-01-01,-0.875,46.625,82.31449,POINT (-0.875 46.625),0,Très humide,,Nan
249837,2023-01-01,-0.625,46.625,81.6328,POINT (-0.625 46.625),0,Très humide,,Nan
249838,2023-01-01,-0.375,46.625,80.27389,POINT (-0.375 46.625),0,Très humide,,Nan
249839,2023-01-01,-0.125,46.625,79.84652,POINT (-0.125 46.625),0,Très humide,,Nan
249840,2023-01-01,0.125,46.625,80.14399,POINT (0.125 46.625),0,Très humide,,Nan
249841,2023-01-01,0.375,46.625,79.964386,POINT (0.375 46.625),0,Très humide,,Nan
249842,2023-01-01,0.625,46.625,77.91851,POINT (0.625 46.625),0,Très humide,,Nan
249843,2023-01-01,0.875,46.625,76.40787,POINT (0.875 46.625),0,Très humide,,Nan
249844,2023-01-01,1.125,46.625,75.46612,POINT (1.125 46.625),0,Très humide,,Nan
249845,2023-01-01,1.375,46.625,76.54637,POINT (1.375 46.625),0,Très humide,,Nan
249846,2023-01-01,1.625,46.625,77.60682,POINT (1.625 46.625),0,Très humide,,Nan
249847,2023-01-01,1.875,46.625,77.7608,POINT (1.875 46.625),0,Très humide,,Nan
249848,2023-01-01,2.125,46.625,76.696915,POINT (2.125 46.625),0,Très humide,,Nan
249849,2023-01-01,2.375,46.625,76.51222,POINT (2.375 46.625),0,Très humide,,Nan
249850,2023-01-01,2.625,46.625,76.20938,POINT (2.625 46.625),0,Très humide,,Nan
249851,2023-01-01,2.875,46.625,73.73842,POINT (2.875 46.625),0,Modèrement humide,,Nan
249852,2023-01-01,3.125,46.625,73.83186,POINT (3.125 46.625),0,Modèrement humide,,Nan
249853,2023-01-01,3.375,46.625,76.85986,POINT (3.375 46.625),0,Très humide,,Nan
249854,2023-01-01,3.625,46.625,76.41777,POINT (3.625 46.625),0,Très humide,,Nan
249855,2023-01-01,3.875,46.625,73.92684,POINT (3.875 46.625),0,Modèrement humide,,Nan
249856,2023-01-01,4.125,46.625,72.49252,POINT (4.125 46.625),0,Modèrement humide,,Nan
249857,2023-01-01,4.375,46.625,72.21492,POINT (4.375 46.625),0,Modèrement humide,,Nan
249858,2023-01-01,4.625,46.625,72.232956,POINT (4.625 46.625),0,Modèrement humide,,Nan
249859,2023-01-01,4.875,46.625,74.66049,POINT (4.875 46.625),0,Modèrement humide,,Nan
249860,2023-01-01,5.125,46.625,73.54421,POINT (5.125 46.625),0,Modèrement humide,,Nan
249861,2023-01-01,5.375,46.625,72.30705,POINT (5.375 46.625),0,Modèrement humide,,Nan
249862,2023-01-01,5.625,46.625,68.68892,POINT (5.625 46.625),0,Modèrement humide,,Nan
249863,2023-01-01,5.875,46.625,72.02509,POINT (5.875 46.625),0,Modèrement humide,,Nan
249864,2023-01-01,6.125,46.625,70.05216,POINT (6.125 46.625),0,Modèrement humide,,Nan
251274,2023-01-01,-1.375,46.375,71.224304,POINT (-1.375 46.375),0,Modèrement humide,,Nan
251275,2023-01-01,-1.125,46.375,75.239555,POINT (-1.125 46.375),0,Très humide,,Nan
251276,2023-01-01,-0.875,46.375,78.92842,POINT (-0.875 46.375),0,Très humide,,Nan
251277,2023-01-01,-0.625,46.375,81.96241,POINT (-0.625 46.375),0,Très humide,,Nan
251278,2023-01-01,-0.375,46.375,83.492355,POINT (-0.375 46.375),0,Très humide,,Nan
251279,2023-01-01,-0.125,46.375,81.93854,POINT (-0.125 46.375),0,Très humide,,Nan
251280,2023-01-01,0.125,46.375,80.902626,POINT (0.125 46.375),0,Très humide,,Nan
251281,2023-01-01,0.375,46.375,78.75304,POINT (0.375 46.375),0,Très humide,,Nan
251282,2023-01-01,0.625,46.375,77.20296,POINT (0.625 46.375),0,Très humide,,Nan
251283,2023-01-01,0.875,46.375,74.25318,POINT (0.875 46.375),0,Modèrement humide,,Nan
251284,2023-01-01,1.125,46.375,71.64708,POINT (1.125 46.375),0,Modèrement humide,,Nan
251285,2023-01-01,1.375,46.375,72.210945,POINT (1.375 46.375),0,Modèrement humide,,Nan
251286,2023-01-01,1.625,46.375,72.747055,POINT (1.625 46.375),0,Modèrement humide,,Nan
251287,2023-01-01,1.875,46.375,73.165634,POINT (1.875 46.375),0,Modèrement humide,,Nan
251288,2023-01-01,2.125,46.375,73.28659,POINT (2.125 46.375),0,Modèrement humide,,Nan
251289,2023-01-01,2.375,46.375,72.903656,POINT (2.375 46.375),0,Modèrement humide,,Nan
251290,2023-01-01,2.625,46.375,72.122696,POINT (2.625 46.375),0,Modèrement humide,,Nan
251291,2023-01-01,2.875,46.375,68.43862,POINT (2.875 46.375),0,Modèrement humide,,Nan
251292,2023-01-01,3.125,46.375,68.207985,POINT (3.125 46.375),0,Modèrement humide,,Nan
251293,2023-01-01,3.375,46.375,71.273964,POINT (3.375 46.375),0,Modèrement humide,,Nan
251294,2023-01-01,3.625,46.375,70.55279,POINT (3.625 46.375),0,Modèrement humide,,Nan
251295,2023-01-01,3.875,46.375,67.059715,POINT (3.875 46.375),0,Modèrement humide,,Nan
251296,2023-01-01,4.125,46.375,64.99259,POINT (4.125 46.375),0,Humidité normale,,Nan
251297,2023-01-01,4.375,46.375,65.00699,POINT (4.375 46.375),0,Modèrement humide,,Nan
251298,2023-01-01,4.625,46.375,70.28996,POINT (4.625 46.375),0,Modèrement humide,,Nan
251299,2023-01-01,4.875,46.375,73.942726,POINT (4.875 46.375),0,Modèrement humide,,Nan
251300,2023-01-01,5.125,46.375,72.73007,POINT (5.125 46.375),0,Modèrement humide,,Nan
251301,2023-01-01,5.375,46.375,70.7559,POINT (5.375 46.375),0,Modèrement humide,,Nan
251302,2023-01-01,5.625,46.375,71.36528,POINT (5.625 46.375),0,Modèrement humide,,Nan
251303,2023-01-01,5.875,46.375,72.31658,POINT (5.875 46.375),0,Modèrement humide,,Nan
251304,2023-01-01,6.125,46.375,73.54379,POINT (6.125 46.375),0,Modèrement humide,,Nan
251306,2023-01-01,6.625,46.375,,POINT (6.625 46.375),0,Nan,,Nan
252715,2023-01-01,-1.125,46.125,78.704544,POINT (-1.125 46.125),0,Très humide,,Nan
252716,2023-01-01,-0.875,46.125,79.6944,POINT (-0.875 46.125),0,Très humide,,Nan
252717,2023-01-01,-0.625,46.125,81.01313,POINT (-0.625 46.125),0,Très humide,,Nan
252718,2023-01-01,-0.375,46.125,81.24378,POINT (-0.375 46.125),0,Très humide,,Nan
252719,2023-01-01,-0.125,46.125,80.577194,POINT (-0.125 46.125),0,Très humide,,Nan
